build time	recall	latency	build time	recall	latency	build time	recall	latency	build time	recall	latency
3.3766	0.9732	7.476									
6.8106	0.9732	3.0115									
6.8106	0.9732	3.0643									
3.1941	0.9732	7.1095									
6.5739	0.9732	2.9964									
6.6977	0.9733	2.9992									
9.3431	0.9734	2.9189									
9.3431	0.9734	2.9398									
5.3885	0.9735	4.868									
6.0771	0.9735	2.8233									
3.658	0.9735	3.9493									
9.3431	0.9735	3.0947									
9.3431	0.9735	3.2213									
10.4843	0.9735	2.8213									
13.3106	0.9736	3.2062									
3.9927	0.9736	3.9636									
3.6535	0.9737	4.3333									
10.2182	0.9737	5.3139									
13.3106	0.9737	3.3284									
6.0771	0.9737	2.9739									
2.4779	0.9738	6.2977									
6.0771	0.9738	3.0814									
9.683	0.9739	2.8617									
6.6977	0.9739	3.0156									
10.2182	0.974	2.9198									
12.0604	0.974	5.348									
2.7065	0.9741	6.5742									
9.683	0.9743	2.9663									
9.683	0.9743	3.1226									
2.4447	0.9743	6.3814									
7.5329	0.9743	3.0253									
3.2404	0.9743	6.3247									
4.1499	0.9743	3.9624									
8.8177	0.9744	2.9995									
5.8733	0.9745	5.3364									
6.6977	0.9745	3.1045									
7.6778	0.9745	2.8351									
5.6675	0.9745	3.8498									
6.6977	0.9746	3.3498									
2.6821	0.9748	6.6854									
10.2182	0.9748	2.8662									
12.0604	0.9748	2.9699									
4.9209	0.9748	4.6283									
8.3269	0.9748	2.8655									
6.7327	0.975	3.0242									
4.4557	0.975	4.0608									
2.6827	0.9751	6.4841									
2.5312	0.9752	6.6017									
3.1886	0.9752	3.9708									
6.7327	0.9752	2.9894									
2.6079	0.9752	6.3043									
8.1479	0.9752	2.9825									
2.4437	0.9753	6.3305									
2.4762	0.9753	6.3725									
10.2182	0.9754	3.0409									
10.2182	0.9754	3.1922									
12.0604	0.9754	2.9805									
2.532	0.9754	6.3346									
5.0955	0.9754	3.9827									
3.3886	0.9755	7.1049									
6.7327	0.9755	3.4033									
2.6378	0.9755	6.3983									
11.6178	0.9755	2.9754									
2.4779	0.9756	6.3794									
3.1883	0.9756	6.9698									
3.5159	0.9756	4.1867									
6.7327	0.9756	3.1497									
7.6778	0.9756	2.9019									
9.2517	0.9756	2.8942									
2.5792	0.9757	12.5451									
12.4561	0.9757	2.9961									
7.6778	0.9757	2.9376									
3.4009	0.9758	7.6483									
2.9693	0.9758	6.4617									
7.6778	0.9758	3.0738									
8.7792	0.9758	2.9117									
12.0604	0.9759	3.2831									
7.6778	0.9759	3.2503									
12.0604	0.976	3.1436									
2.4447	0.976	6.5425									
7.9157	0.9761	2.9815									
2.4437	0.9762	6.3887									
7.9157	0.9762	3.1072									
2.6079	0.9762	6.3248									
2.6827	0.9762	6.4837									
7.1533	0.9762	3.0831									
3.2404	0.9762	6.3991									
2.5312	0.9763	6.4964									
2.4437	0.9763	6.4391									
3.1886	0.9763	3.9532									
12.4561	0.9763	5.406									
2.532	0.9763	6.3247									
8.7792	0.9763	2.9814									
8.7792	0.9763	3.0844									
7.9157	0.9764	3.1232									
7.9157	0.9764	3.2869									
3.4225	0.9764	6.5088									
8.7792	0.9764	3.4273									
10.4843	0.9764	2.9487									
8.3269	0.9764	3.0005									
8.3269	0.9764	3.1737									
8.3269	0.9764	3.3228									
2.5312	0.9765	6.5073									
3.3766	0.9765	3.9178									
3.9207	0.9765	4.3142									
12.4561	0.9765	3.0615									
2.6827	0.9765	6.4515									
2.6827	0.9765	6.3496									
6.5739	0.9765	3.0465									
3.2404	0.9765	6.3412									
3.2404	0.9765	6.2828									
3.2404	0.9765	6.3382									
3.2404	0.9765	6.2625									
8.7792	0.9765	3.2449									
8.3269	0.9765	2.9265									
3.5819	0.9766	4.0037									
2.6079	0.9766	6.373									
4.2212	0.9766	3.9342									
6.5739	0.9766	3.0967									
8.9003	0.9766	3.0932									
2.4779	0.9767	6.3407									
2.4762	0.9767	6.3909									
2.6079	0.9767	6.3592									
6.5739	0.9767	3.3078									
6.5739	0.9767	3.322									
2.6378	0.9767	6.4806									
10.4843	0.9767	3.2407									
10.4843	0.9767	3.4098									
2.4779	0.9768	6.3387									
2.4447	0.9768	6.5678									
7.8284	0.9768	3.0859									
2.9693	0.9768	6.3357									
3.3401	0.9768	7.0151									
10.4843	0.9768	2.9978									
10.4843	0.9768	3.0285									
3.1886	0.9769	3.9227									
12.4561	0.9769	3.1724									
12.4561	0.9769	3.3411									
2.4447	0.9769	6.3821									
2.532	0.9769	6.4069									
5.1721	0.9769	4.859									
2.9693	0.9769	6.4672									
3.1886	0.977	3.9941									
2.532	0.977	6.428									
2.9693	0.977	6.406									
2.9693	0.977	6.4904									
2.6378	0.977	6.447									
4.3063	0.9771	4.3248									
2.703	0.9771	6.5852									
2.6378	0.9771	6.4657									
3.2654	0.9772	3.9466									
3.4225	0.9772	6.5153									
5.0955	0.9772	4.0653									
3.8048	0.9773	4.1381									
7.8284	0.9773	3.063									
3.4225	0.9773	6.525									
3.4225	0.9773	6.4505									
3.4225	0.9773	6.4522									
3.5819	0.9774	4.0007									
2.4762	0.9774	6.3401									
2.4762	0.9774	6.4314									
3.9927	0.9774	3.9471									
8.1479	0.9774	3.0824									
8.1479	0.9774	3.1198									
8.5234	0.9774	2.9603									
5.6675	0.9774	3.8845									
3.3766	0.9775	3.968									
7.8284	0.9775	3.4528									
4.2212	0.9775	3.9571									
4.2212	0.9775	3.9911									
8.1479	0.9775	3.1993									
8.1479	0.9775	3.3819									
3.7983	0.9776	4.1736									
7.8284	0.9776	3.2308									
3.9927	0.9776	3.9452									
5.0955	0.9776	4.1634									
11.6178	0.9776	3.0276									
3.8048	0.9777	4.0314									
6.6977	0.9777	5.4209									
4.2212	0.9777	4.1282									
4.2212	0.9777	4.1646									
5.0955	0.9777	4.0508									
5.0955	0.9777	4.1382									
5.0955	0.9777	4.12									
5.6675	0.9777	3.9571									
4.1563	0.9778	4.1282									
3.7467	0.9778	4.4002									
8.8177	0.9778	3.0958									
3.658	0.9778	3.9734									
3.9927	0.9778	4.0084									
5.6675	0.9778	3.9515									
5.6675	0.9778	4.0022									
5.6675	0.9778	4.0297									
9.2102	0.9778	3.062									
3.2654	0.9779	3.9676									
3.8048	0.9779	4.1379									
8.8177	0.9779	3.1506									
3.9927	0.9779	4.0595									
5.5905	0.9779	4.6971									
4.1499	0.9779	4.0124									
3.3766	0.978	4.0003									
3.6157	0.978	7.64									
4.6997	0.978	4.5148									
3.5081	0.978	3.9701									
3.8048	0.978	4.1997									
7.5329	0.978	3.0677									
3.3719	0.978	6.5294									
3.5464	0.978	6.0431									
4.1499	0.978	3.9889									
3.3766	0.9781	4.0139									
3.5819	0.9781	4.0065									
3.5819	0.9781	4.027									
8.8177	0.9781	3.3028									
8.8177	0.9781	3.5055									
6.5895	0.9781	4.0852									
11.6178	0.9781	3.1948									
11.6178	0.9781	3.2865									
11.6178	0.9781	3.4707									
11.6178	0.9781	3.7467									
3.5081	0.9782	3.9813									
3.658	0.9782	3.9822									
4.1499	0.9782	4.0501									
4.1499	0.9782	4.0507									
7.5329	0.9783	3.0876									
3.658	0.9783	3.995									
3.658	0.9783	4.0669									
8.9003	0.9783	3.1782									
3.2654	0.9784	3.9596									
3.2654	0.9784	4.0301									
3.5081	0.9784	3.9678									
3.5081	0.9784	4.0442									
7.5329	0.9784	3.2845									
7.5329	0.9784	3.4638									
8.5234	0.9784	3.0298									
8.5234	0.9784	3.0616									
8.9003	0.9784	3.2662									
8.9003	0.9784	3.4121									
8.9003	0.9784	3.6154									
8.5234	0.9785	3.2575									
8.5234	0.9785	3.4834									
7.1533	0.9785	3.1488									
5.6919	0.9785	4.6422									
9.2517	0.9785	2.9611									
6.0275	0.9786	4.9196									
4.8528	0.9786	4.2596									
3.9854	0.9787	4.2394									
3.8893	0.9788	7.7456									
3.2654	0.9788	7.6725									
7.1533	0.9788	3.1826									
5.5178	0.9788	4.2242									
3.6535	0.9789	8.1292									
9.2517	0.9789	3.1444									
9.2517	0.9789	3.1704									
9.2517	0.9789	3.3683									
9.2517	0.9789	3.6279									
7.1533	0.979	3.3026									
7.1533	0.979	3.5266									
9.2102	0.979	3.2379									
2.8089	0.9791	7.0041									
9.2102	0.9791	3.1954									
9.2102	0.9791	3.4125									
9.2102	0.9791	3.6085									
4.4151	0.9792	4.2516									
7.8284	0.9795	5.7442									
3.75	0.9795	7.0136									
2.8721	0.9797	6.5878									
3.4009	0.9798	4.0896									
4.6004	0.9799	3.6347									
2.7065	0.9801	12.6265									
3.0139	0.9801	6.5506									
3.6157	0.9802	4.1414									
2.9241	0.9802	6.7212									
2.7606	0.9803	6.8876									
3.8893	0.9803	4.1294									
2.6821	0.9804	12.8919									
3.4009	0.9804	4.0977									
2.9977	0.9804	6.6534									
4.4557	0.9806	4.026									
3.8893	0.9807	4.1776									
4.7883	0.9807	4.765									
4.04	0.9807	4.3946									
6.0771	0.9807	5.2534									
3.6157	0.9809	4.2576									
6.0812	0.9809	4.9238									
5.5178	0.9809	4.2021									
6.5895	0.9809	4.1711									
5.4462	0.9811	4.8507									
3.8893	0.9812	4.2127									
5.5178	0.9812	4.225									
5.5178	0.9812	4.2354									
5.5178	0.9812	4.2566									
5.5178	0.9812	4.361									
6.5895	0.9812	4.1892									
6.5895	0.9812	4.2843									
6.5895	0.9812	4.2473									
6.5895	0.9812	4.3346									
3.4009	0.9813	4.1548									
3.4009	0.9813	4.2252									
3.6157	0.9813	4.1731									
3.6157	0.9813	4.2522									
3.8893	0.9813	4.2681									
3.5159	0.9814	4.2235									
4.4557	0.9814	4.0686									
4.1563	0.9816	4.2252									
4.4557	0.9816	4.0611									
3.5159	0.9817	4.1836									
4.4557	0.9817	4.1805									
4.4557	0.9817	4.2663									
2.9654	0.9818	6.8607									
3.7983	0.9818	4.1988									
4.1563	0.9818	4.1995									
4.4151	0.9818	4.149									
5.3081	0.9819	4.6867									
4.2522	0.9819	4.3096									
4.1563	0.982	4.2724									
4.1563	0.982	4.3438									
6.8106	0.982	5.1706									
4.4151	0.982	4.1751									
4.4151	0.982	4.4273									
4.4151	0.982	4.4096									
4.6004	0.982	3.5129									
3.5159	0.9821	4.2544									
3.9854	0.9821	4.2252									
4.6004	0.9821	3.6338									
2.5792	0.9822	6.6216									
3.5159	0.9822	4.321									
3.7983	0.9822	4.2467									
4.6997	0.9823	8.223									
3.7983	0.9823	4.2804									
3.9854	0.9823	4.2175									
4.6004	0.9823	3.6854									
4.6004	0.9823	3.7407									
2.8771	0.9824	7.236									
3.6535	0.9824	4.5407									
3.9207	0.9824	8.2006									
3.7983	0.9824	4.3403									
3.9854	0.9824	4.3297									
3.9854	0.9824	4.3787									
6.7327	0.9825	5.6118									
4.8184	0.9825	4.3356									
3.9873	0.9825	6.8118									
4.5168	0.9827	4.4939									
4.2411	0.9827	4.8474									
5.4024	0.9827	4.6035									
6.6079	0.9828	4.3134									
5.8714	0.9829	4.227									
4.9008	0.983	4.3241									
2.5792	0.9831	6.7361									
3.6535	0.9831	4.4974									
3.7467	0.9831	4.3345									
3.9207	0.9832	4.3546									
4.3063	0.9832	8.0924									
3.5081	0.9832	7.5386									
4.8528	0.9832	4.2884									
6.4593	0.9833	5.002									
3.7467	0.9834	4.4424									
3.5159	0.9835	7.8387									
3.9207	0.9836	4.3926									
2.703	0.9836	12.6373									
3.6535	0.9837	4.4281									
3.8048	0.9837	7.7349									
3.7467	0.9837	4.545									
3.7467	0.9837	4.5705									
4.8528	0.9838	4.3186									
4.8528	0.9838	4.3251									
4.8528	0.9838	4.4426									
5.9914	0.9838	5.3906									
3.6535	0.9839	4.5313									
4.3063	0.9839	4.4085									
3.3719	0.9839	6.5665									
3.7529	0.9839	6.6811									
2.5792	0.984	6.7597									
4.8528	0.984	4.4544									
6.6498	0.984	4.9108									
3.9207	0.9841	4.4862									
3.9207	0.9841	4.5331									
8.0032	0.9841	5.0389									
2.5792	0.9842	6.6408									
4.3063	0.9843	4.3924									
2.703	0.9843	6.6225									
4.8184	0.9843	4.3967									
5.8714	0.9843	4.2849									
2.7606	0.9844	12.7773									
6.0812	0.9844	8.9557									
6.0123	0.9844	4.9569									
4.04	0.9844	4.406									
4.8184	0.9844	4.3873									
5.8714	0.9844	4.3595									
5.8714	0.9844	4.3141									
5.8714	0.9844	4.4769									
5.8714	0.9844	4.552									
2.6821	0.9845	6.6375									
2.7065	0.9845	6.6064									
2.901	0.9845	7.1464									
4.8184	0.9845	4.5392									
4.8184	0.9845	4.5379									
6.6079	0.9845	4.3209									
4.3063	0.9846	4.4501									
10.4397	0.9846	5.3738									
4.3063	0.9847	4.5482									
4.04	0.9847	4.4876									
4.2522	0.9847	4.3741									
6.6079	0.9847	4.4355									
6.6079	0.9847	4.4422									
6.6079	0.9847	4.5288									
2.8089	0.9848	6.8508									
2.9092	0.9848	6.9315									
7.9157	0.9848	5.4496									
7.5329	0.9848	5.5547									
3.3719	0.9848	6.5578									
3.3719	0.9848	6.5777									
6.6079	0.9848	4.6589									
2.703	0.9849	6.5662									
4.04	0.9849	4.5551									
4.04	0.9849	4.6417									
3.3719	0.9849	6.6592									
3.3719	0.9849	6.5903									
4.2522	0.9849	4.346									
4.9008	0.9849	4.3374									
4.2522	0.985	4.4257									
4.9008	0.985	4.3551									
2.8089	0.9851	6.6629									
4.2522	0.9851	4.6382									
4.9008	0.9851	4.3846									
4.9008	0.9851	4.5197									
2.7065	0.9852	6.6311									
2.703	0.9852	6.5803									
3.7467	0.9852	8.3237									
2.703	0.9853	6.6198									
2.8089	0.9853	6.7629									
2.8721	0.9853	6.6048									
4.656	0.9853	4.9143									
2.9241	0.9853	6.8082									
3.658	0.9853	7.6069									
6.0556	0.9853	4.8668									
3.7529	0.9853	6.5233									
3.0139	0.9853	6.5435									
3.3452	0.9854	7.2119									
6.6163	0.9854	4.8811									
2.8089	0.9854	6.7009									
2.9977	0.9854	6.577									
3.9927	0.9854	7.5227									
3.9873	0.9854	6.7013									
4.7883	0.9855	8.5943									
4.5168	0.9855	4.5427									
4.5168	0.9855	4.5114									
2.9241	0.9855	6.6482									
3.0139	0.9855	6.4746									
2.6821	0.9856	6.7103									
2.7065	0.9856	6.6323									
2.7065	0.9856	6.6863									
4.6997	0.9856	4.5202									
4.5168	0.9856	4.5575									
4.5168	0.9856	4.7611									
2.8721	0.9857	6.7247									
2.9241	0.9857	6.6506									
2.9241	0.9857	6.6326									
2.9977	0.9857	6.5602									
3.6886	0.9857	7.049									
3.7529	0.9857	6.4904									
3.7529	0.9857	6.5464									
3.7529	0.9857	6.5917									
3.7529	0.9857	6.5331									
3.9873	0.9857	6.7064									
3.9873	0.9857	6.4826									
3.9873	0.9857	6.5689									
3.9873	0.9857	6.6474									
3.0139	0.9857	6.5994									
3.0139	0.9857	6.626									
2.9977	0.9858	6.6002									
2.9977	0.9858	6.6303									
4.9209	0.9858	4.6944									
7.2917	0.9858	5.2291									
3.1887	0.9859	7.372									
2.8721	0.9859	6.8254									
2.8721	0.9859	6.6149									
8.8177	0.9859	5.5523									
6.5739	0.9859	5.5037									
2.6821	0.9861	6.8719									
2.9654	0.9861	13.0354									
4.6997	0.9861	4.5568									
4.9178	0.9861	5.056									
6.5704	0.9861	4.7083									
7.4126	0.9861	5.1476									
2.6821	0.9862	6.8544									
3.1154	0.9862	7.0073									
5.3885	0.9862	4.94									
13.3106	0.9864	5.7343									
3.17	0.9864	6.9145									
4.7883	0.9865	4.826									
7.7279	0.9865	5.0553									
4.1499	0.9865	7.6458									
4.6997	0.9866	4.6474									
4.6997	0.9866	4.8055									
5.3081	0.9866	8.5395									
2.8771	0.9868	13.0972									
3.3264	0.9868	6.9429									
5.4024	0.9868	4.6038									
7.7585	0.9868	4.6017									
8.0032	0.9869	8.9103									
8.2505	0.9869	5.1377									
3.0637	0.9869	7.3317									
2.8089	0.987	12.8815									
3.4931	0.987	6.9534									
2.7606	0.9871	6.9444									
4.7883	0.9871	4.8182									
10.4397	0.9871	9.5506									
3.7983	0.9871	7.8983									
3.1941	0.9871	7.0116									
2.8721	0.9872	13.0186									
4.2411	0.9872	4.8199									
5.4024	0.9872	4.7204									
5.5905	0.9872	4.785									
5.4024	0.9873	4.7792									
5.6919	0.9873	4.7114									
4.7883	0.9874	4.9173									
5.3081	0.9874	4.7784									
5.4024	0.9874	4.9048									
5.4024	0.9874	5.1238									
4.7883	0.9875	4.9444									
6.0812	0.9875	4.8662									
4.2411	0.9875	4.82									
2.901	0.9876	13.188									
2.7606	0.9877	7.3159									
4.1563	0.9877	7.8772									
4.2411	0.9877	4.8945									
4.2411	0.9877	5.0402									
5.3081	0.9878	4.7041									
7.1533	0.9878	5.5806									
4.2411	0.9879	8.7372									
5.1721	0.9879	5.0239									
3.0139	0.9879	12.808									
6.5704	0.9879	4.6343									
2.7606	0.988	6.9778									
9.683	0.988	5.2559									
4.656	0.988	4.9933									
5.3885	0.988	4.9206									
5.8733	0.988	5.5911									
6.5704	0.988	4.7202									
6.5704	0.988	5.1129									
6.0812	0.9881	5.0159									
5.3885	0.9881	4.8326									
3.8436	0.9881	7.0589									
4.9209	0.9881	4.7418									
6.837	0.9881	5.1414									
6.5704	0.9881	4.8475									
6.5704	0.9881	4.8836									
2.7606	0.9882	6.8563									
5.3081	0.9882	4.8239									
5.3081	0.9882	4.9837									
4.656	0.9882	4.9009									
4.656	0.9882	5.0229									
4.656	0.9882	5.3326									
5.3885	0.9882	5.0208									
5.3885	0.9882	5.1608									
4.9209	0.9882	4.8209									
6.0123	0.9883	8.984									
4.9209	0.9883	4.9195									
4.9209	0.9883	5.074									
8.1479	0.9883	5.4723									
4.6727	0.9883	7.0783									
7.7585	0.9883	4.7034									
7.2348	0.9883	4.8599									
2.5312	0.9884	12.4986									
3.9854	0.9884	8.0431									
4.2933	0.9884	6.7771									
7.7585	0.9884	4.7861									
7.7585	0.9884	4.8929									
7.7585	0.9884	5.065									
7.7585	0.9884	5.2422									
6.0812	0.9885	5.2878									
13.3106	0.9885	9.897									
4.04	0.9885	8.265									
2.9241	0.9885	12.8777									
2.9977	0.9885	12.7761									
5.5905	0.9885	4.8164									
5.5905	0.9885	4.8471									
5.5905	0.9885	4.9906									
5.5905	0.9885	5.2248									
8.3269	0.9885	5.4128									
2.8771	0.9886	7.1766									
3.1886	0.9886	7.5813									
6.0812	0.9886	5.4103									
3.3452	0.9887	13.4275									
6.0275	0.9887	5.0311									
2.9654	0.9888	6.9093									
6.0123	0.9888	5.1557									
5.6919	0.9888	4.7716									
5.6919	0.9888	4.8135									
5.6919	0.9888	4.9609									
5.6919	0.9888	5.1209									
10.2182	0.9889	5.5143									
3.1883	0.9889	7.1231									
5.4462	0.9889	5.0023									
3.6886	0.989	7.1142									
2.4437	0.9891	12.4027									
2.8771	0.9891	7.0102									
6.6163	0.9891	8.967									
12.0604	0.9891	5.624									
6.0123	0.9892	5.0235									
6.6977	0.9892	5.6188									
8.9003	0.9892	5.7629									
8.4841	0.9892	4.974									
2.8771	0.9893	7.0779									
2.9654	0.9893	6.9214									
3.3886	0.9893	7.0883									
6.0556	0.9893	4.9572									
3.4931	0.9893	6.8065									
2.8771	0.9894	7.0938									
6.0123	0.9894	5.2334									
6.0123	0.9894	5.45									
10.4397	0.9894	5.5149									
3.3401	0.9894	7.1264									
8.0032	0.9895	5.0311									
2.9092	0.9895	6.9142									
3.17	0.9895	6.84									
3.6886	0.9895	7.1986									
3.3264	0.9895	6.9516									
7.6778	0.9895	5.324									
3.1154	0.9896	6.7695									
3.17	0.9896	6.9005									
4.9178	0.9896	5.1481									
3.6886	0.9896	7.2109									
